product_id,ingredient_id,concentration_rank
P448202,5761,41
P448202,4608,42
P448202,98,43
P448202,5762,44
P448202,2972,45
P448202,338,46
P448202,5763,47
P448202,5764,48
P448202,5765,49
P448202,325,50
P448203,6505,1
P448203,409,2
P448203,6,3
P448203,5758,4
P448203,1126,5
P448203,45,6
P448203,818,7
P448203,4548,8
P448203,199,9
P448203,928,10
P448203,211,11
P448203,2127,12
P448203,270,13
P448203,22,14
P448203,5820,15
P448203,5759,16
P448203,30,17
P448203,557,18
P448203,879,19
P448203,4225,20
P448203,93,21
P448203,4528,22
P448203,333,23
P448203,67,24
P448203,849,25
P448203,4613,26
P448203,750,27
P448203,86,28
P448203,1101,29
P448203,3248,30
P448203,5751,31
P448203,42,32
P448203,68,33
P448203,3289,34
P448203,425,35
P448203,5760,36
P448203,197,37
P448203,5761,38
P448203,4608,39
P448203,2629,40
P448203,2964,41
P448203,98,42
P448203,2145,43
P448203,468,44
P448203,338,45
P448203,5762,46
P448203,2630,47
P448203,2972,48
P448203,325,49
P448203,5763,50
P448203,58,51
P448203,59,52
P448203,146,53
P448203,5764,54
P448203,62,55
P448203,5765,56
P448203,52,57
P448203,3916,58
P448207,6,1
P448207,318,2
P448207,5462,3
P448207,2167,4
P448207,4571,5
P448207,43,6
P448207,320,7
P448207,9,8
P448207,3817,9
P448207,4015,10
P448207,150,11
P448207,4605,12
P448207,30,13
P448207,210,14
P448207,396,15
P448207,1882,16
P448207,34,17
P448207,24,18
P448207,190,19
P448207,4614,20
P448207,62,21
P448207,27,22
P448207,220,23
P448207,4613,24
P448207,451,25
P448207,464,26
P448207,51,27
P448207,101,28
P448207,529,29
P448207,292,30
P448207,144,31
P448207,1883,32
P448207,4995,33
P448207,4996,34
P448207,166,35
P448207,2410,36
P448207,128,37
P448207,338,38
P448207,1623,39
P448207,608,40
P448207,68,41
P448207,42,42
P448530,318,1
P448530,199,2
P448530,6,3
P448530,492,4
P448530,6568,5
P448530,243,6
P448530,2396,7
P448530,4609,8
P448530,1386,9
P448530,6165,10
P448530,566,11
P448530,589,12
P448530,190,13
P448530,305,14
P448530,62,15
P448530,971,16
P448530,166,17
P448530,34,18
P448537,45,1
P448537,43,2
P448537,6,3
P448537,3101,4
P448537,489,5
P448537,942,6
P448537,2410,7
P448537,464,8
P448537,34,9
P448537,4036,10
P448537,24,11
P448537,199,12
P448537,110,13
P448537,406,14
P448537,58,15
P448537,12,16
P448537,57,17
P448537,30,18
P448537,941,19
P448537,6485,20
P448537,6498,21
P448542,2,1
P448542,318,2
P448542,136,3
P448542,9,4
P448542,239,5
P448542,2415,6
P448542,384,7
P448542,294,8
P448542,2392,9
P448542,575,10
P448542,101,11
P448542,34,12
P448542,190,13
P448542,665,14
P448542,476,15
P448542,321,16
P448542,2393,17
P448542,2386,18
P448542,1458,19
P448542,557,20
P448542,2292,21
P448542,942,22
P448542,751,23
P448542,57,24
P448542,85,25
P448542,27,26
P448542,391,27
P448542,383,28
P448542,2410,29
P448542,315,30
P448542,6154,31
P448542,102,32
P448542,24,33
P448542,28,34
P448542,226,35
P448542,4613,36
P448544,2,1
P448544,692,2
P448544,2371,3
P448544,6,4
P448544,942,5
P448544,45,6
P448544,9,7
P448544,1447,8
P448544,2346,9
P448544,2415,10
P448544,2394,11
P448544,199,12
P448544,93,13
P448544,2416,14
P448544,34,15
P448544,101,16
P448544,58,17
P448544,448,18
P448544,190,19
P448544,206,20
P448544,29,21
P448544,59,22
P448544,211,23
P448544,476,24
P448544,2292,25
P448544,2407,26
P448544,85,27
P448544,30,28
P448544,57,29
P448544,557,30
P448544,2400,31
P448544,2410,32
P448544,102,33
P448544,315,34
P448544,1372,35
P448544,121,36
P448544,28,37
P448544,2389,38
P448544,672,39
P448544,4613,40
P448544,2046,41
P448544,114,42
P448544,51,43
P448544,775,44
P448544,204,45
P448544,226,46
P448544,1647,47
P448545,2,1
P448545,176,2
P448545,2028,3
P448545,189,4
P448545,34,5
P448545,28,6
P448545,101,7
P448545,667,8
P448545,775,9
P448545,2415,10
P448545,6,11
P448545,2292,12
P448545,243,13
P448545,85,14
P448545,557,15
P448545,2410,16
P448545,2402,17
P448545,102,18
P448546,2028,1
P448546,1790,2
P448546,681,3
P448546,448,4
P448546,2,5
P448546,190,6
P448546,226,7
P448546,2191,8
P448546,2192,9
P448547,2,1
P448547,172,2
P448547,6,3
P448547,942,4
P448547,45,5
P448547,692,6
P448547,76,7
P448547,9,8
P448547,1447,9
P448547,2346,10
P448547,170,11
P448547,2415,12
P448547,2394,13
P448547,93,14
P448547,2416,15
P448547,34,16
P448547,101,17
P448547,58,18
P448547,448,19
P448547,190,20
P448547,206,21
P448547,29,22
P448547,2292,23
P448547,2407,24
P448547,85,25
P448547,30,26
P448547,57,27
P448547,557,28
P448547,2400,29
P448547,2410,30
P448547,102,31
P448547,315,32
P448547,1372,33
P448547,28,34
P448547,4613,35
P448547,204,36
P448547,226,37
P448547,1647,38
P448548,2,1
P448548,45,2
P448548,2415,3
P448548,6,4
P448548,2399,5
P448548,34,6
P448548,85,7
P448548,2292,8
P448548,4614,9
P448548,2410,10
P448548,2400,11
P448548,28,12
P448549,2,1
P448549,2403,2
P448549,6,3
P448549,888,4
P448549,2415,5
P448549,162,6
P448549,45,7
P448549,2385,8
P448549,101,9
P448549,34,10
P448549,1283,11
P448549,2552,12
P448549,557,13
P448549,476,14
P448549,2292,15
P448549,29,16
P448549,190,17
P448549,711,18
P448549,30,19
P448549,57,20
P448549,85,21
P448549,326,22
P448549,2410,23
P448549,102,24
P448549,991,25
P448549,2404,26
P448549,128,27
P448549,28,28
P448549,338,29
P448549,294,30
P448550,2,1
P448550,6,2
P448550,2394,3
P448550,888,4
P448550,2415,5
P448550,162,6
P448550,45,7
P448550,2392,8
P448550,691,9
P448550,705,10
P448550,78,11
P448550,93,12
P448550,8,13
P448550,101,14
P448550,34,15
P448550,152,16
P448550,1283,17
P448550,9,18
P448550,1827,19
P448550,1447,20
P448550,58,21
P448550,557,22
P448550,190,23
P448550,2292,24
P448550,29,25
P448550,711,26
P448550,57,27
P448550,85,28
P448550,30,29
P448550,942,30
P448550,326,31
P448550,1651,32
P448550,2410,33
P448550,102,34
P448550,991,35
P448550,2404,36
P448550,315,37
P448550,28,38
P448550,226,39
P448550,338,40
P448550,294,41
P448551,2,1
P448551,6,2
P448551,2394,3
P448551,888,4
P448551,2415,5
P448551,162,6
P448551,45,7
P448551,691,8
P448551,705,9
P448551,78,10
P448551,93,11
P448551,8,12
P448551,101,13
P448551,34,14
P448551,152,15
P448551,1283,16
P448551,9,17
P448551,1827,18
P448551,190,19
P448551,557,20
P448551,58,21
P448551,2292,22
P448551,29,23
P448551,30,24
P448551,711,25
P448551,57,26
P448551,85,27
P448551,942,28
P448551,326,29
P448551,1651,30
P448551,2410,31
P448551,102,32
P448551,991,33
P448551,2404,34
P448551,315,35
P448551,28,36
P448551,226,37
P448551,338,38
P448551,294,39
P448553,2,1
P448553,384,2
P448553,775,3
P448553,6,4
P448553,76,5
P448553,2346,6
P448553,2369,7
P448553,77,8
P448553,9,9
P448553,705,10
P448553,599,11
P448553,2415,12
P448553,170,13
P448553,669,14
P448553,43,15
P448553,152,16
P448553,93,17
P448553,8,18
P448553,1698,19
P448553,34,20
P448553,1827,21
P448553,101,22
P448553,169,23
P448553,58,24
P448553,190,25
P448553,2292,26
P448553,4614,27
P448553,557,28
P448553,2410,29
P448553,942,30
P448553,2370,31
P448553,315,32
P448553,102,33
P448553,28,34
P448553,226,35
P448554,2028,1
P448554,1790,2
P448554,681,3
P448554,448,4
P448554,2,5
P448554,190,6
P448554,226,7
P448554,2191,8
P448554,2192,9
P448557,2,1
P448557,43,2
P448557,2415,3
P448557,665,4
P448557,34,5
P448557,190,6
P448557,57,7
P448557,2292,8
P448557,2391,9
P448557,85,10
P448557,27,11
P448557,391,12
P448557,30,13
P448557,2410,14
P448557,28,15
P448557,24,16
P448558,2,1
P448558,2371,2
P448558,45,3
P448558,599,4
P448558,6,5
P448558,692,6
P448558,669,7
P448558,2384,8
P448558,2415,9
P448558,384,10
P448558,9,11
P448558,2385,12
P448558,705,13
P448558,93,14
P448558,34,15
P448558,8,16
P448558,101,17
P448558,2552,18
P448558,383,19
P448558,59,20
P448558,211,21
P448558,665,22
P448558,190,23
P448558,476,24
P448558,2386,25
P448558,2292,26
P448558,55,27
P448558,2387,28
P448558,1651,29
P448558,57,30
P448558,27,31
P448558,391,32
P448558,557,33
P448558,2410,34
P448558,942,35
P448558,6154,36
P448558,121,37
P448558,102,38
P448558,24,39
P448558,2389,40
P448558,672,41
P448558,2046,42
P448558,114,43
P448558,51,44
P448558,775,45
P448558,315,46
P448558,28,47
P448558,4613,48
P448558,226,49
P448562,2,1
P448562,175,2
P448562,3224,3
P448562,318,4
P448562,4817,5
P448562,4099,6
P448562,2030,7
P448562,945,8
P448562,322,9
P448562,43,10
P448562,337,11
P448562,46,12
P448562,363,13
P448562,239,14
P448562,108,15
P448562,1486,16
P448562,1495,17
P448562,189,18
P448562,329,19
P448562,64,20
P448562,1449,21
P448562,2756,22
P448562,4076,23
P448562,971,24
P448562,190,25
P448562,30,26
P448563,6505,1
P448563,45,2
P448563,76,3
P448563,9,4
P448563,149,5
P448563,907,6
P448563,336,7
P448563,6,8
P448563,3985,9
P448563,1614,10
P448563,427,11
P448563,3881,12
P448563,851,13
P448563,575,14
P448563,1133,15
P448563,1590,16
P448563,1061,17
P448563,1063,18
P448563,1803,19
P448563,1134,20
P448563,390,21
P448563,488,22
P448563,487,23
P448563,367,24
P448563,451,25
P448563,1591,26
P448563,1804,27
P448563,822,28
P448563,671,29
P448563,93,30
P448563,98,31
P448563,376,32
P448563,1776,33
P448563,1805,34
P448563,1806,35
P448563,58,36
P448563,402,37
P448563,1124,38
P448563,86,39
P448563,24,40
P448563,10,41
P448563,1164,42
P448563,1708,43
P448563,8,44
P448563,85,45
P448563,518,46
P448563,71,47
P448563,113,48
P448563,1807,49
P448563,1740,50
P448563,1808,51
P448563,1809,52
P448563,29,53
P448563,1596,54
P448563,162,55
P448563,64,56
P448563,1449,57
P448563,1810,58
P448563,411,59
P448563,117,60
P448563,28,61
P448563,57,62
P448563,4614,63
P448563,146,64
P448563,121,65
P448563,1205,66
P448563,34,67
P448563,1625,68
P448563,1359,69
P448564,6505,1
P448564,6,2
P448564,366,3
P448564,45,4
P448564,136,5
P448564,8,6
P448564,274,7
P448564,754,8
P448564,270,9
P448564,791,10
P448564,1829,11
P448564,170,12
P448564,1572,13
P448564,1133,14
P448564,685,15
P448564,822,16
P448564,487,17
P448564,3916,18
P448564,488,19
P448564,225,20
P448564,1621,21
P448564,1740,22
P448564,86,23
P448564,1808,24
P448564,1590,25
P448564,52,26
P448564,756,27
P448564,1764,28
P448564,671,29
P448564,367,30
P448564,1830,31
P448564,846,32
P448564,271,33
P448564,586,34
P448564,1591,35
P448564,1807,36
P448564,93,37
P448564,114,38
P448564,1061,39
P448564,518,40
P448564,85,41
P448564,1068,42
P448564,1118,43
P448564,286,44
P448564,164,45
P448564,1809,46
P448564,1495,47
P448564,396,48
P448564,1684,49
P448564,30,50
P448564,1810,51
P448564,58,52
P448564,1633,53
P448564,62,54
P448564,24,55
P448564,91,56
P448564,28,57
P448564,1622,58
P448564,1789,59
P448564,117,60
P448564,4614,61
P448564,121,62
P448564,34,63
P448565,6505,1
P448565,6,2
P448565,366,3
P448565,45,4
P448565,136,5
P448565,8,6
P448565,274,7
P448565,754,8
P448565,270,9
P448565,791,10
P448565,1829,11
P448565,170,12
P448565,1572,13
P448565,1133,14
P448565,685,15
P448565,822,16
P448565,487,17
P448565,3916,18
P448565,488,19
P448565,225,20
P448565,1621,21
P448565,1740,22
P448565,86,23
P448565,1808,24
P448565,1590,25
P448565,52,26
P448565,756,27
P448565,1764,28
P448565,671,29
P448565,367,30
P448565,1830,31
P448565,846,32
P448565,271,33
P448565,586,34
P448565,1591,35
P448565,1807,36
P448565,93,37
P448565,114,38
P448565,1061,39
P448565,518,40
P448565,85,41
P448565,1068,42
P448565,1118,43
P448565,286,44
P448565,164,45
P448565,1809,46
P448565,1495,47
P448565,396,48
P448565,1684,49
P448565,30,50
P448565,1810,51
P448565,58,52
P448565,1633,53
P448565,62,54
P448565,24,55
P448565,91,56
P448565,28,57
P448565,1622,58
P448565,1789,59
P448565,117,60
P448565,4614,61
P448565,121,62
P448565,34,63
P448565,76,64
P448565,9,65
P448565,149,66
P448565,907,67
P448565,336,68
P448565,3985,69
P448565,1614,70
P448565,427,71
P448565,3881,72
P448565,851,73
P448565,575,74
P448565,1063,75
P448565,1803,76
P448565,1134,77
P448565,390,78
P448565,451,79
P448565,1804,80
P448565,98,81
P448565,376,82
P448565,1776,83
P448565,1805,84
P448565,1806,85
P448565,402,86
P448565,1124,87
P448565,10,88
P448565,1164,89
P448565,1708,90
P448565,71,91
P448565,113,92
P448565,29,93
P448565,1596,94
P448565,162,95
P448565,64,96
P448565,1449,97
P448565,411,98
P448565,57,99
P448565,146,100
P448565,1205,101
P448565,1625,102
P448565,1359,103
P448710,2507,1
P448710,176,2
P448710,1815,3
P448710,34,4
P448710,1583,5
P448710,189,6
P448710,2508,7
P448710,2198,8
P448710,2509,9
P448710,2510,10
P448710,2511,11
P448710,2292,12
P448710,899,13
P448710,28,14
P448710,57,15
P448710,6,16
P448710,2512,17
P448710,634,18
P448710,2467,19
P448710,243,20
P448710,863,21
P448710,2513,22
P448711,318,1
P448711,6,2
P448711,172,3
P448711,2415,4
P448711,2346,5
P448711,190,6
P448711,93,7
P448711,92,8
P448711,34,9
P448711,2552,10
P448711,45,11
P448711,529,12
P448711,30,13
P448711,2292,14
P448711,2410,15
P448713,444,1
P448713,1790,2
P448713,4602,3
P448713,691,4
P448713,3,5
P448713,616,6
P448713,43,7
P448713,77,8
P448713,1447,9
P448713,51,10
P448713,239,11
P448713,294,12
P448713,101,13
P448713,753,14
P448713,408,15
P448713,1730,16
P448713,4612,17
P448713,2409,18
P448713,93,19
P448713,34,20
P448713,1101,21
P448713,634,22
P448713,338,23
P448713,1100,24
P448713,2292,25
P448713,28,26
P448713,2298,27
P448713,68,28
P448713,29,29
P448713,315,30
P448713,150,31
P448713,102,32
P448713,928,33
P448715,2,1
P448715,2415,2
P448715,27,3
P448715,1639,4
P448715,101,5
P448715,34,6
P448715,701,7
P448715,85,8
P448715,2292,9
P448715,5616,10
P448715,1651,11
P448715,2410,12
P448715,28,13
P448715,102,14
P448715,1344,15
P448719,6505,1
P448719,114,2
P448719,6,3
P448719,411,4
P448719,2292,5
P448719,1647,6
P448719,292,7
P448719,3116,8
P448719,546,9
P448719,1883,10
P448719,547,11
P448719,1811,12
P448719,2453,13
P448719,704,14
P448719,4021,15
P448719,1404,16
P448719,855,17
P448719,5417,18
P448719,2410,19
P448719,43,20
P448719,4614,21
P448719,30,22
P448719,483,23
P448719,481,24
P448719,12,25
P448719,667,26
P448719,188,27
P448802,8,1
P448802,5619,2
P448802,6,3
P448802,942,4
P448802,150,5
P448802,3787,6
P448802,3830,7
P448802,3,8
P448802,291,9
P448802,34,10
P448802,9,11
P448802,535,12
P448802,120,13
P448802,390,14
P448802,748,15
P448802,23,16
P448802,93,17
P448802,2552,18
P448802,478,19
P448802,2292,20
P448802,162,21
P448802,272,22
P448802,2282,23
P448802,30,24
P448802,811,25
P448802,437,26
P448802,85,27
P448802,721,28
P448802,970,29
P448852,189,1
P448852,6582,2
P448853,189,1
P448853,6582,2
P448934,5950,1
P448934,136,2
P448934,6,3
P448934,43,4
P448934,3937,5
P448934,34,6
P448934,138,7
P448934,318,8
P448934,1336,9
P448934,108,10
P448934,958,11
P448934,123,12
P448934,3938,13
P448934,3939,14
P448934,476,15
P448934,455,16
P448934,3940,17
P448934,42,18
P448934,243,19
P448934,667,20
P448934,4609,21
P448934,418,22
P448934,68,23
P448934,28,24
P448934,3196,25
P448934,121,26
P448934,4614,27
P448934,57,28
P448934,849,29
P448937,6116,1
P448937,6133,2
P448937,199,3
P448937,6134,4
P448937,6,5
P448937,623,6
P448937,1127,7
P448937,6135,8
P448937,2060,9
P448937,17,10
P448937,223,11
P448937,222,12
P448937,85,13
P448937,518,14
P448937,674,15
P448937,56,16
P448937,981,17
P448937,4431,18
P448937,2454,19
P448937,2935,20
P448937,1822,21
P448937,3182,22
P448937,6136,23
P448937,553,24
P448937,551,25
P448937,1829,26
P448937,2839,27
P448937,631,28
P448937,2884,29
P448937,4089,30
P448937,619,31
P448937,6137,32
P448937,221,33
P448937,244,34
P448937,35,35
P448937,1274,36
P448937,121,37
P448937,4614,38
P448937,31,39
P448937,1730,40
P448937,1335,41
P448937,4609,42
P448937,4613,43
P448937,224,44
P448937,225,45
P448937,1339,46
P448937,1336,47
P448937,71,48
P448937,1340,49
P448937,34,50
P448937,213,51
P448937,190,52
P448937,58,53
P449102,821,1
P449102,3642,2
P449102,1164,3
P449102,34,4
P449102,3112,5
P449102,131,6
P449102,425,7
P449102,68,8
P449102,42,9
P449150,239,1
P449150,4602,2
P449150,601,3
P449150,643,4
P449150,78,5
P449150,644,6
P449150,942,7
P449150,645,8
P449150,359,9
P449150,646,10
P449150,631,11
P449150,647,12
P449150,648,13
P449150,649,14
P449150,264,15
P449150,650,16
P449150,98,17
P449150,651,18
P449150,652,19
P449150,4613,20
P449150,653,21
P449150,640,22
P449150,425,23
P449150,197,24
P449150,68,25
P449150,42,26
P449158,6,1
P449158,44,2
P449158,150,3
P449158,942,4
P449158,45,5
P449158,4609,6
P449158,690,7
P449158,122,8
P449158,76,9
P449158,3881,10
P449158,1077,11
P449158,3283,12
P449158,3284,13
P449158,760,14
P449158,99,15
P449158,889,16
P449158,1012,17
P449158,93,18
P449158,4613,19
P449158,363,20
P449158,3164,21
P449158,9,22
P449158,408,23
P449158,1447,24
P449158,2552,25
P449158,210,26
P449158,30,27
P449158,32,28
P449158,750,29
P449158,146,30
P449158,929,31
P449158,2292,32
P449158,4614,33
P449158,121,34
P449158,34,35
P449158,68,36
P449158,1141,37
P449158,608,38
P449175,6,1
P449175,136,2
P449175,270,3
P449175,64,4
P449175,1449,5
P449175,46,6
P449175,101,7
P449175,833,8
P449175,420,9
P449175,836,10
P449175,308,11
P449175,838,12
P449175,107,13
P449175,839,14
P449175,834,15
P449175,835,16
P449175,837,17
P449175,900,18
P449175,901,19
P449175,902,20
P449175,85,21
P449175,2552,22
P449175,903,23
P449175,904,24
P449175,752,25
P449175,849,26
P449175,307,27
P449175,905,28
P449175,906,29
P449175,907,30
P449175,614,31
P449175,908,32
P449175,909,33
P449175,888,34
P449175,910,35
P449175,45,36
P449175,606,37
P449175,887,38
P449175,899,39
P449175,868,40
P449175,608,41
P449175,425,42
P449175,68,43
P449175,197,44
P449175,42,45
P449177,979,1
P449177,384,2
P449177,387,3
P449177,515,4
P449177,3497,5
P449177,1297,6
P449177,2262,7
P449177,2263,8
P449177,793,9
P449177,155,10
P449177,327,11
P449177,2264,12
P449177,522,13
P449177,2265,14
P449177,79,15
P449177,2266,16
P449177,539,17
P449177,3778,18
P449177,242,19
P449177,1741,20
P449177,348,21
P449177,748,22
P449177,942,23
P449177,883,24
P449177,2115,25
P449177,235,26
P449177,452,27
P449177,2183,28
P449177,496,29
P449177,6505,30
P449177,42,31
P449177,68,32
P449177,4613,33
P449177,197,34
P449177,64,35
P449177,1449,36
P449177,2267,37
P449177,6,38
P449177,992,39
P449177,453,40
P449177,2268,41
P449177,2269,42
P449177,85,43
P449177,414,44
P449177,1344,45
P449177,810,46
P449177,2270,47
P449177,2271,48
P449177,2145,49
P449177,2272,50
P449177,2273,51
P449177,162,52
P449177,43,53
P449177,190,54
P449177,448,55
P449177,4609,56
P449177,566,57
P449177,29,58
P449177,396,59
P449177,5462,60
P449177,424,61
P449177,440,62
P449177,188,63
P449177,120,64
P449177,121,65
P449177,34,66
P449180,2,1
P449180,51,2
P449180,5690,3
P449180,5633,4
P449180,45,5
P449180,4036,6
P449180,6,7
P449180,190,8
P449180,199,9
P449180,515,10
P449180,3497,11
P449180,28,12
P449180,117,13
P449180,30,14
P449180,58,15
P449180,62,16
P449180,52,17
P449180,3916,18
P449180,3851,19
P449180,6049,20
P449180,942,21
P449180,6050,22
P449180,6051,23
P449180,2591,24
P449180,894,25
P449180,10,26
P449180,3182,27
P449180,6052,28
P449180,6053,29
P449180,6192,30
P449180,6054,31
P449180,2825,32
P449180,5634,33
P449180,248,34
P449180,34,35
P449180,2292,36
P449180,2977,37
P449180,1361,38
P449180,609,39
P449180,4607,40
P449188,3126,1
P449188,6505,2
P449188,942,3
P449188,229,4
P449188,4609,5
P449188,1252,6
P449188,43,7
P449188,3096,8
P449188,813,9
P449188,5462,10
P449188,1302,11
P449188,458,12
P449188,3127,13
P449188,9,14
P449188,4073,15
P449188,2046,16
P449188,2364,17
P449188,445,18
P449188,620,19
P449188,29,20
P449188,444,21
P449188,3224,22
P449188,911,23
P449188,4613,24
P449188,312,25
P449188,3128,26
P449188,190,27
P449188,117,28
P449188,566,29
P449188,848,30
P449188,28,31
P449188,121,32
P449188,363,33
P449188,31,34
P449188,448,35
P449188,32,36
P449188,1266,37
P449188,537,38
P449188,2047,39
P449410,619,1
P449410,439,2
P449410,942,3
P449410,1916,4
P449410,2340,5
P449410,690,6
P449410,2060,7
P449410,623,8
P449410,1473,9
P449410,940,10
P449410,6212,11
P449410,4613,12
P449410,622,13
P449410,1844,14
P449410,2626,15
P449410,6368,16
P449410,1046,17
P449410,585,18
P449410,155,19
P449410,496,20
P449410,592,21
P449410,6359,22
P449410,6397,23
P449410,207,24
P449410,201,25
P449410,3645,26
P449410,193,27
P449410,4960,28
P449410,6398,29
P449410,315,30
P449410,1383,31
P449410,972,32
P449410,3782,33
P449410,3169,34
P449410,460,35
P449410,5706,36
P449410,1320,37
P449410,239,38
P449410,3629,39
P449410,3630,40
P449410,528,41
P449410,432,42
P449410,3631,43
P449410,3634,44
P449410,209,45
P449410,625,46
P449410,130,47
P449410,40,48
P449410,42,49
P449410,608,50
P449410,131,51
P449410,609,52
P449410,197,53
P449410,120,54
P449410,68,55
P449411,27,1
P449411,6,2
P449411,1626,3
P449411,4754,4
P449411,34,5
P449411,24,6
P449411,189,7
P449411,4614,8
P449411,28,9
P449411,6328,10
P449411,57,11
P449411,98,12
P449411,5022,13
P449541,457,1
P449541,6,2
P449541,43,3
P449541,691,4
P449541,150,5
P449541,1860,6
P449541,3934,7
P449541,1563,8
P449541,9,9
P449541,383,10
P449541,593,11
P449541,1564,12
P449541,3275,13
P449541,291,14
P449541,711,15
P449541,2340,16
P449541,1639,17
P449541,4613,18
P449541,28,19
P449541,566,20
P449541,190,21
P449541,243,22
P449541,4614,23
